"V_IDX","I_IDX","option_id","M_IDX","is_MF","is_OR","is_Commercial","is_Industrial","is_Institutional","is_Lodging","is_Mixed","is_Office","is_Special","is_Other","type","hh_init","ws_init","hh_cap","ws_cap","bid_logsum","intdens_N","pct_water","pct_sewer","pct_transit","avg_slope","pct_steep","elevation"
8,620,620.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,0,0,0,12.4701,0.694849148933176,1,1,0.840471001868819,0.0949236342479316,0,0.475357380777826
9,620,620.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,134.999999999967,0,1291.24235508315,14.8841,0.694849148933176,1,1,0.840471001868819,0.0949236342479316,0,0.475357380777826
10,620,621,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.2823,0.694849148933176,1,1,0.840471001868819,0.0949236342479316,0,0.475357380777826
1,621,621.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",57.7314189189189,0,57.7314189189189,0,15.402,0.694849168183711,1,1,1,0.102220879644656,0,0.479474306803076
2,621,621.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",85.2685810810811,0,85.2685810810811,0,7.57623,0.694849168183711,1,1,1,0.102220879644656,0,0.479474306803076
3,621,621.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",0,0,0,0,4.56149,0.694849168183711,1,1,1,0.102220879644656,0,0.479474306803076
4,621,621.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,0,0,0,11.1299,0.694849168183711,1,1,1,0.102220879644656,0,0.479474306803076
5,621,621.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,29.0000000001417,0,57.2886976950826,12.763,0.694849168183711,1,1,1,0.102220879644656,0,0.479474306803076
6,621,621.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,0,14.3067,0.694849168183711,1,1,1,0.102220879644656,0,0.479474306803076
7,621,621.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,0,0,0,12.2406,0.694849168183711,1,1,1,0.102220879644656,0,0.479474306803076
8,621,621.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,27.9999999998237,0,16.2499999999913,12.0452,0.694849168183711,1,1,1,0.102220879644656,0,0.479474306803076
